strategy,model,question,gold_answer,rag_answer,gold_f1,gold_exact_match,anthropic_claude_haiku_4_5_20251001_faithfulness,anthropic_claude_haiku_4_5_20251001_relevance,anthropic_claude_haiku_4_5_20251001_conciseness,anthropic_claude_haiku_4_5_20251001_quality,anthropic_claude_haiku_4_5_20251001_scorer_latency_ms,openai_gpt_5_4_mini_faithfulness,openai_gpt_5_4_mini_relevance,openai_gpt_5_4_mini_conciseness,openai_gpt_5_4_mini_quality,openai_gpt_5_4_mini_scorer_latency_ms,consensus_quality,strategy_latency_ms,scorer_latency_ms_total,total_latency_ms,context_sent_to_llm,failure_stage,failure_stage_confidence,failure_stage_method,gold_in_chunks,gold_in_retrieved,gold_in_context,chunk_type,chunk_size,chunk_overlap,num_chunks,embed_provider,embed_model,embed_dimension,retrieval_mode,retrieval_top_k,num_chunks_retrieved,context_char_length,reranker_model,reranker_top_k,llm_provider,llm_host,llm_model,llm_quantization,dataset_name,dataset_sample_seed
multi_query,qwen3.5:2b,where is the Dunn memorial bridge located,"Albany, New York","The Dunn Memorial Bridge is located between Albany, New York and Rensselaer, New York.",0.375,True,5.0,5.0,5.0,5.0,1926.9536000065273,5.0,5.0,5.0,5.0,1338.6608000000706,5.0,779.4772000052035,3265.614400006598,4045.0916000118013,"## Dunn Memorial Bridge

The Dunn Memorial Bridge, officially known as the Private Parker F. Dunn Memorial Bridge, carries US 9 and US 20 across the Hudson River between Albany, New York and Rensselaer, New York.  Completed in 1969 to replace an earlier span bearing the same name, the highway bridge has a steel girder design.  It is the southernmost toll-free road crossing of the Hudson.  It is named for Parker F. Dunn, an Albany native who was posthumously awarded the Medal of Honor for his service in World War I.

---

## John Lynch Memorial Bridge
The John Lynch Memorial Bridge crosses the James River as a link between Madison Heights, Virginia (Amherst County) and downtown Lynchburg, Virginia.  Prior to the construction of the Carter Glass Memorial Bridge, the John Lynch Memorial Bridge was the only bridge connecting the two areas.

---

Winfield Toll Bridge, also known as the Ross Booth Memorial Bridge, is a historic three-span cantilever Warren Truss bridge located at Winfield and Red House, Putnam County, West Virginia.  It was built in 1955, and spans the Kanawha River, carrying West Virginia Route 34.  The cantilever through-truss consists of two anchor spans each 245 feet in length and the main span 462 feet in length between pier center lines.  The main span consists of two 128 feet, 4 inch, cantilever arms and a 205

The Midpoint Memorial Bridge (often referred to as simply the Midpoint Bridge) is a bridge located in Southwest Florida.  It spans the Caloosahatchee River, connecting Fort Myers and Cape Coral.  It is a four-lane fixed span one and one-quarter mile long.  The bridge is so-named because its placement situates it roughly halfway between the Cape Coral Bridge to the south, and the Caloosahatchee Bridge to the north.  It carries County Road 884, which is known as Colonial Boulevard on the Fort",none,n/a,substring,True,True,True,recursive,500,100,28,ollama,mxbai-embed-large,1024,hybrid,5,9,1846,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,"Basset Artésien Normand and Portuguese Water Dog, are breeds of ?",Dogs,"Based on the provided context, both the Basset Artésien Normand and the Portuguese Water Dog are **working dogs** (the text describes the Portuguese Water Dog specifically as a ""breed of working dog"" while the Basset Artésien Normand is described as a ""short legged hound type"").",0.0,True,3.0,4.0,3.0,3.3333333333333335,4211.9661000033375,2.0,4.0,4.0,3.3333333333333335,1478.6456000001635,3.3333333333333335,1322.1418000030098,5690.611700003501,7012.753500006511,"---

## Basset Artésien Normand
The Basset Artésien Normand (""Norman Artesian Basset"") is a short legged hound type dog developed in France.  The word ""basset"" refers to short-legged hounds.

---

---

## Portuguese Water Dog
The Portuguese Water Dog is a breed of working dog as classified by the American Kennel Club.  Portuguese Water Dogs are originally from the Portuguese region of the Algarve, from where the breed expanded to all around Portugal's coast, where they were taught to herd fish into fishermen's nets, to retrieve lost tackle or broken nets, and to act as couriers from ship to ship, or ship to shore.

---

---

## Basset Hound
The Basset Hound is a short-legged breed of dog of the hound family.  The Basset is a scent hound that was originally bred for the purpose of hunting hare.  Their sense of smell and ability to ground-scent is second only to that of the Bloodhound.  Basset Hounds are one of 6 recognised basset-type breeds in France.

---

---

## Spanish Water Dog
The Spanish Water Dog (perro de agua español ) breed dates back several hundred years and has its origins most likely in Turkey from where it was imported into Spain as a general purpose sheepdog and guard.  It is also used sometimes as a gundog, and is skilled at retrieval from water.  The SWD has strong genetic links to other ancient water breeds such as the Portuguese Water Dog, the French Barbet and the Irish Water Spaniel.

---

The Tweed Water Spaniel, or Tweed Spaniel, is a breed of dog extinct since the 19th century.  It is best known for being involved in the early development of the modern Curly Coated Retriever and Golden Retriever breeds of dogs.  They were described as a generally brown athletic dogs from the area around Berwick-upon-Tweed near the River Tweed and close to the Scottish Borders.  A type of water dog, the breed was not well known outside the local area.  This breed may have been created by",none,n/a,substring,True,True,True,recursive,500,100,17,ollama,mxbai-embed-large,1024,hybrid,5,7,1928,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,"Which canal or channel, the Houston Ship Channel or the Dismal Swamp Canal,  is part of the Intracoastal Waterway, which parallels the east coast and offers boaters shelter from the Atlantic Ocean from Manasquan Inlet, New Jersey, to Brownsville, Texas?",The Dismal Swamp Canal,"The Houston Ship Channel.

**Evidence from the text:**
The context states that the Houston Ship Channel serves as ""an inland route... which parallels the east coast and offers boaters shelter from the Atlantic Ocean from Manasquan Inlet, New Jersey, to Brownsville, Texas."" This matches the description provided in the question.

In contrast, the text explicitly describes the Dismal Swamp Canal as being located in Virginia and North Carolina and being the ""oldest continually operating man-made canal in the United States"" opened in 1805; it notes that it closed in October 2016 and is not part of the Intracoastal Waterway route described.",0.10526315789473684,True,1.0,5.0,5.0,3.6666666666666665,2182.536699998309,1.0,4.0,2.0,2.3333333333333335,1594.9233999999706,3.0,2294.818499998655,3777.4600999982795,6072.278599996935,"The Dismal Swamp Canal is located along the eastern edge of the Great Dismal Swamp in Virginia and North Carolina in the United States.  It is the oldest continually operating man-made canal in the United States, opened in 1805, and closed in October 2016.  It is part of the Intracoastal Waterway, an inland route, which parallels the east coast and offers boaters shelter from the Atlantic Ocean from Manasquan Inlet, New Jersey, to Brownsville, Texas.  The route runs through bays, lakes, rivers,

Manasquan Inlet, New Jersey, to Brownsville, Texas.  The route runs through bays, lakes, rivers, streams, and canals, and includes the Intracoastal Waterway running from Norfolk, Virginia, to the Florida Keys.

## Houston Ship Channel
The Houston Ship Channel, in Houston, Texas, is part of the Port of Houston, one of the US's busiest seaports.  The channel is the conduit for ocean-going vessels between Houston-area terminals and the Gulf of Mexico, and it serves an increasing volume of inland barge traffic.

---

Channel off Galveston Bay, between La Porte, Texas and Seabrook, Texas (adjacent to Shoreacres and El Jardin).  This channel itself feeds into to the larger Houston Ship Channel, which runs from Houston, through Galveston Bay, to the Gulf of Mexico.

The Manasquan River is a 26.5 mi waterway in central New Jersey.  It flows from central Monmouth County, beginning in Freehold Township, to the Atlantic Ocean, where it empties between the communities of Manasquan and Point Pleasant via the Manasquan Inlet.  It widens greatly as it nears the ocean, making it ideal for boating, and is a very popular recreational area of the Jersey Shore.  The Manasquan River and Inlet is the unofficial northernmost terminus of the Intracoastal Waterway.",none,n/a,substring,True,True,True,recursive,500,100,26,ollama,mxbai-embed-large,1024,hybrid,5,7,1761,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,"The Price of Inequality: How Today's Divided Society Endangers Our Future is a 2012 book by Joseph Eugene Stiglitz that deals with income inequality in the United States, an American economist and a professor at where?",Columbia University,"Based on the context provided, Joseph Eugene Stiglitz is an American economist and a professor at **Columbia University**.",0.0,True,5.0,5.0,5.0,5.0,2205.5288999981713,5.0,5.0,5.0,5.0,2571.743399996194,5.0,802.6549000060186,4777.272299994365,5579.927200000384,"---

## The Price of Inequality
The Price of Inequality: How Today's Divided Society Endangers Our Future is a 2012 book by Joseph Stiglitz that deals with income inequality in the United States.  He attacks the growing wealth disparity and the effects it has on the economy at large.

---

Joseph Eugene Stiglitz ( ; born February 9, 1943) is an American economist and a professor at Columbia University.  He is a recipient of the Nobel Memorial Prize in Economic Sciences (2001) and the John Bates Clark Medal (1979).  He is a former senior vice president and chief economist of the World Bank and is a former member and chairman of the (US president's) Council of Economic Advisers.  He is known for his support of Georgist public finance theory and for his critical view of the

## Joseph Stiglitz

Thomas Hyclak (born August 4, 1947) is an American Economist and Economics Professor.  He has acted as the chair of the economics department of Lehigh University of Bethlehem, Pennsylvania (where he has taught since 1979) and is now the Interim Dean of their business school.  Most of his research has to do with labor studies, urban-regional economics, and wage studies.  He is currently studying labor aspects of the transition to a market economy in Poland.  He has published numerous academic

Inequality for All is a 2013 documentary film directed by Jacob Kornbluth.  The film examines widening income inequality in the United States.  The film is presented by American economist, author and professor Robert Reich, and is based on his 2010 book ""Aftershock: The Next Economy and America's Future"".  The film premiered at the 2013 Sundance Film Festival in the Documentary Competition section, and won a U.S. Documentary Special Jury Award for Achievement in Filmmaking.",none,n/a,substring,True,True,True,recursive,500,100,38,ollama,mxbai-embed-large,1024,hybrid,5,8,1779,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,"Of which university, is the host of 'Inside the Actors Studio', dean emeritus?",University in New York City,"James Lipton, who hosts 'Inside the Actors Studio', is the dean emeritus of the **Actors Studio Drama School at Pace University**.",0.0,False,2.0,4.0,5.0,3.6666666666666665,2409.473400010029,5.0,5.0,5.0,5.0,1100.4665000073146,4.333333333333333,1011.3746999995783,3509.9399000173435,4521.314600016922,"---

## James Lipton
James Lipton (born September 19, 1926) is an American writer, lyricist, actor and dean emeritus of the Actors Studio Drama School at Pace University in New York City.  He is the executive producer, writer and host of the Bravo cable television series ""Inside the Actors Studio"", which debuted in 1994.

---

Inside the Actors Studio is an American television show on the Bravo cable television channel, hosted by James Lipton.  It is produced and directed by Jeff Wurtz; the executive producer is James Lipton.  The program, which premiered in 1994, is distributed internationally by CABLEready and is broadcast in 125 countries around the world reaching 89 million homes.  It is currently taped at the Michael Schimmel Center for the Arts at Pace University's New York City campus.

## Inside the Actors Studio

---

## Actors Studio Drama School at Pace University
The Actors Studio Drama School at Pace University is a three-year graduate program in the theater arts.  It has been located at Pace University since 2006 and grants Master of Fine Arts degrees in acting, directing, and playwriting.  James Lipton serves as Dean Emeritus.  The program is sanctioned by the Actors Studio, though graduation from the school does not guarantee membership in the Actors Studio.

---

Lecturer in Italy.  In August 2014, he retired from the University of Arkansas and is now Professor Emeritus of History and Dean Emeritus.",generation,high,substring,True,True,True,recursive,500,100,22,ollama,mxbai-embed-large,1024,hybrid,5,6,1439,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,What is the highest ice hockey league in Austria in which Orli Znojmo participate in?,Austrian Hockey League,"Based on the provided context, Orli Znojmo participates in the **Austrian Hockey League** (also referred to as the Erste Bank Eishockey Liga).

The text explicitly states that ""Orli Znojmo... is a Czech-based ice hockey team that currently plays in the Austrian Hockey League."" Additionally, the context defines the ""Austrian Hockey League"" as ""the highest-level ice hockey league in Austria.""",0.1276595744680851,True,5.0,5.0,4.0,4.666666666666667,2331.735999992816,5.0,5.0,4.0,4.666666666666667,1602.0314000052167,4.666666666666667,1390.4280999995535,3933.7673999980325,5324.195499997586,"---

## Orli Znojmo
Orli Znojmo (in English Znojmo Eagles) is a Czech-based ice hockey team that currently plays in the Austrian Hockey League.  The club is based in Znojmo and their home arena is Nevoga arena.

---

---

## Hostan Arena
Nevoga Arena is an indoor sporting arena located in Znojmo, Czech Republic, which is currently home to the Orli Znojmo ice hockey team of the Austrian Hockey League.  The arena has a capacity of 4,800 people and was built in 1970.

---

---

## Austrian Hockey League
The Austrian Hockey League (German: ""Österreichische Eishockey-Liga"" ), called the Erste Bank Eishockey Liga (English: First Bank Hockey League ) for sponsorship reasons, is the highest-level ice hockey league in Austria.

---

## Lukáš Cikánek
Lukáš Cikánek (born January 9, 1988) is a Czech professional ice hockey goaltender currently playing for Orli Znojmo, a Czech-based team in the Austrian Hockey League, the top tier league in Austria.  Previously, he played five seasons with HC Kladno in the Czech Extraliga.

---

---

## Jan Šeda (ice hockey)
Jan Šeda (born April 11, 1985) is a Czech professional ice hockey player currently playing for Orli Znojmo of the Austrian Hockey League (EBEL).  He previously played with HC Pardubice in the Czech Extraliga during the 2010–11 Czech Extraliga season.

---",none,n/a,substring,True,True,True,recursive,500,100,10,ollama,mxbai-embed-large,1024,hybrid,5,7,1317,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,What English actor starred in the Stephen Poliakoff play Shout Across the River in London in 1978?,David Threlfall,"Based on the provided context, the English actor who starred in the Stephen Poliakoff play *Shout Across the River* in London in 1978 was **Gwyneth Strong**, who played the troubled eighteen-year-old girl. Other actors mentioned in the context include Lynn Farleigh, David Threlfall, Nigel Terry, and Andrew Paul.",0.048780487804878044,True,5.0,4.0,3.0,4.0,2667.7294000110123,2.0,4.0,4.0,3.3333333333333335,1606.4818000013474,3.666666666666667,1636.7736999964109,4274.21120001236,5910.984900008771,"---

## Shout Across the River (1978)
Shout Across the River is a stage play, written by Stephen Poliakoff, which premiered at the RSC Donmar Warehouse (at that time called The Warehouse) in London in September 1978.  It was directed by Bill Alexander.  It featured Gwyneth Strong in the lead role of a troubled eighteen-year-old girl.  The cast also included Lynn Farleigh, David Threlfall, Nigel Terry and Andrew Paul.

---

---

## Richard Cunningham (actor)
Richard Cunningham is an English actor known for playing Ryall in Stephen Poliakoff's Golden Globe winning ""Dancing on the Edge"", for the BBC with Chiwetel Ejiofor and Matthew Goode.

---

## Caught on a Train
Caught on a Train is a critically successful British television play written by Stephen Poliakoff and directed by Peter Duffell, based on an overnight train journey across Europe, and following the route of a journey that Poliakoff had himself made from London to Vienna.  It was first shown, on BBC1, on 31 October 1980, and was re-shown in 2001 and 2006.

---

---

## David Threlfall
David Threlfall (born 12 October 1953) is an English stage, film and television actor and director.  He played Frank Gallagher in Channel 4's series ""Shameless"".  He has also directed several episodes of the show.  In April 2014, he portrayed comedian Tommy Cooper in a television film entitled """".  In 2014, he starred alongside Jude Law in the thriller ""Black Sea"".

---

City Sugar is a stage play by Stephen Poliakoff.  It was originally staged at the Bush Theatre in 1975 and directed by Hugh Thomas.  ""City Sugar""’s cast was led by John Shrapnel as Leonard Brazil and supported by Leon Vitali and Lynne Miller.  In 1976 the play then transferred to the Comedy Theatre with Adam Faith taking over as Leonard Brazil and James Aubrey as Rex.  ""City Sugar"", along with its companion piece ""Hitting Town"", won Poliakoff the ""Evening Standard""'s Most Promising Playwright",none,n/a,substring,True,True,True,recursive,500,100,14,ollama,mxbai-embed-large,1024,hybrid,5,6,1930,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,How many franchise restaurants has the sub sandwich shop in the Fashion Outlets of Niagara Falls opened?,1050,"Based on the context provided, the Firehouse Subs shop is the sub sandwich shop located in Fashion Outlets of Niagara Falls. The text states that to date, Firehouse Subs has opened **1050** franchise restaurants.",0.0,True,5.0,5.0,4.0,4.666666666666667,2349.6274999924935,5.0,5.0,5.0,5.0,2276.150699995924,4.833333333333334,1250.652100003208,4625.778199988417,5876.430299991625,"---

## Fashion Outlets of Niagara Falls
Fashion Outlets of Niagara Falls, (formerly Niagara Factory Outlet Mall, Niagara Factory Outlets, Prime Outlets of Niagara Falls, and Niagara Falls Mall), is an outlet mall serving Niagara Falls, New York, surrounded by many big-box centers and numerous chain restaurants including Longhorn Steakhouse, Five Guys Burgers and Fries, Applebees, Firehouse Subs, Chipotle Mexican Grill, and the big-box plaza Lasalle Center.

---

---

## Firehouse Subs
To date, Firehouse Subs has opened 1050 franchise restaurants across 44 states, Puerto Rico, Canada, and Mexico.

---

---

## Niagara Falls, New York
Niagara Falls ( ) is a city in Niagara County, New York, United States.  As of the 2010 census, the city had a total population of 50,193, down from the 55,593 recorded in the 2000 census.  It is adjacent to the Niagara River, across from the city of Niagara Falls, Ontario, and named after the famed Niagara Falls which they share.  The city is within the Buffalo–Niagara Falls Metropolitan Statistical Area as well as the Western New York region.

---

in Downtown Buffalo (which serves as the agency's headquarters); the Niagara Falls Transportation Center on Factory Outlet Blvd. the Portage Road Transit Center in Niagara Falls; and a number of strategically located bus loops and transit centers in the Buffalo Niagara region.  Of note, many of the bus loops have been in continuous operation since the days of the International Railway Company, a predecessor to the NFTA.  Agency-wide, the NFTA employs 1,500 full-time and part-time employees.

It is not to be confused with the former La Salle Junior High School, which is now the La Salle Preparatory School, also located in Niagara Falls.  The school was razed in 2001 to eventually make way for a Wal-Mart and the associated plaza buildings that include a Hobby Lobby and which also includes a Sam's Club, both located on what was once sports fields and viewing stands.  The school was located at the eastern front end of the large property and on prime real estate on Military Road almost",none,n/a,substring,True,True,True,recursive,500,100,29,ollama,mxbai-embed-large,1024,hybrid,5,7,2092,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,Were United States v. Nixon and Zelman v. Simmons-Harris both US Supreme Court cases?,yes,"Yes, both cases were United States Supreme Court cases.

**Reasoning:**
*   **Zelman v. Simmons-Harris** is explicitly described in the context as a ""**5-4 decision of the United States Supreme Court**"" from 2002.
*   **United States v. Nixon** is explicitly described as a ""**landmark United States Supreme Court decision**"" from 1974.",0.0,True,5.0,5.0,5.0,5.0,1981.34110000683,5.0,5.0,5.0,5.0,1714.022100000875,5.0,1491.6555000090739,3695.363200007705,5187.018700016779,"---

## Zelman v. Simmons-Harris
Zelman v. Simmons-Harris, 536 U.S. 639 (2002) , was a 5-4 decision of the United States Supreme Court that upheld an Ohio program that used school vouchers.  The Court decided that the program did not violate the Establishment Clause of the First Amendment even if the vouchers could be used for private, religious schools.

---

## United States v. Nixon

United States v. Nixon, 418 U.S. 683 (1974), was a landmark United States Supreme Court decision which resulted in a unanimous 8–0 ruling against President Richard Nixon, ordering him to deliver presidential tape recordings and other subpoenaed materials to the District Court.  Issued on July 24, 1974, the ruling was important to the late stages of the Watergate scandal, when there was an ongoing impeachment process against Richard Nixon.  ""United States v. Nixon"" is considered a crucial

impeachment process against Richard Nixon.  ""United States v. Nixon"" is considered a crucial precedent limiting the power of any U.S. president to claim executive privilege.

United States"", ""United States v. Thompson-Center Arms Company"", and ""Castillo v. United States"".  He has also written briefs in many other cases, including the Supreme Court cases ""Small v. United States"" (pertaining to the Gun Control Act of 1968) and ""McDonald v. Chicago"".  In ""District of Columbia v. Heller"", he wrote a brief on behalf of the majority of both houses of Congress.  More broadly, his decades of research on the Second Amendment contributed to the intellectual foundation of the",none,n/a,substring,False,False,False,recursive,500,100,39,ollama,mxbai-embed-large,1024,hybrid,5,5,1557,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,Which American bass singer and actor was married to Eslanda Goode Robeson?,Paul Robeson,Paul Robeson,1.0,True,5.0,5.0,5.0,5.0,1692.354599988903,5.0,5.0,5.0,5.0,1456.3390999974217,5.0,997.6613000035286,3148.6936999863246,4146.354999989853,"---

## Eslanda Goode Robeson
Eslanda (""Essie"") Cardozo Goode Robeson (December 15, 1895 – December 13, 1965) was an American anthropologist, author, actor and civil rights activist.  She was the wife and business manager of singer and actor Paul Robeson.

Paul Leroy Robeson (pronounced ; April 9, 1898 – January 23, 1976) was an American bass singer and actor who became involved with the Civil Rights Movement.  At Rutgers College, he was an outstanding American football player, and then had an international career in singing, with a distinctive, powerful, deep bass voice, as well as acting in theater and movies.  He became politically involved in response to the Spanish Civil War, fascism, and social injustices.  His advocacy of anti-imperialism,

## Paul Robeson House (Philadelphia)
The Paul Robeson House was the home of internationally renowned American bass-baritone concert singer, actor of film and stage, All-American and professional athlete, writer, multi-lingual orator, human rights activist, and lawyer Paul Robeson from 1966 until 1976.  Located in West Philadelphia, the Robeson House produces, presents and promotes traveling lectures, concerts and exhibits so that learning about Robeson is accessible to all ages and cultures.

Richard Anthony Sterban (born April 24, 1943) is an American bass singer born in Camden, New Jersey, who joined the country and gospel quartet The Oak Ridge Boys in 1972.  Prior to joining The Oak Ridge Boys, Sterban toured with J. D. Sumner and the Stamps Quartet, who were singing backup for Elvis Presley at that time.  Sterban ultimately became best known for his ""oom-pa-pa-oom-pa-pa-mow-mow"" bass solo in the Oak Ridge Boys' 1981 single ""Elvira"" and sang lead vocals on a select few of the

---

## Here I Stand (book)
Here I Stand is a 1958 book written by Paul Robeson with the collaboration of Lloyd L. Brown.  While Robeson wrote many articles and speeches, ""Here I stand"" is his only book.  It has been described as part manifesto, part autobiography.  It was published by Othello Associates and dedicated to his wife Eslanda Goode Robeson.

---",none,n/a,substring,True,True,True,recursive,500,100,17,ollama,mxbai-embed-large,1024,hybrid,5,5,2112,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,Who founded the company that makes Labello?,Paul Carl Beiersdorf,"The company that makes Labello is **Labello**. It was produced by **Beiersdorf AG** in Germany and Austria, as stated in the context: ""Labello is a brand of lip balm stick... It is produced by Beiersdorf AG in Germany and Austria.""",0.0606060606060606,False,2.0,3.0,2.0,2.3333333333333335,2865.8925000054296,3.0,2.0,4.0,3.0,1461.4696000062395,2.666666666666667,1148.6849999928381,4327.362100011669,5476.047100004507,"---

## Labello
Labello is a brand of lip balm stick.  It is produced by Beiersdorf AG in Germany and Austria.  The labello lip care sticks are also sold under the name Labello Nivea, Liposan and Nivea Lip Care.  Labello makes lip care products that are used for medical treatments, moisturizing, protection from sun or solely for cosmetic purposes.

---

SmartWool is an American company founded by New England ski instructors Peter and Patty Duke in Steamboat Springs, Colorado in 1994 and acquired by The Timberland Company in 2005.  The company makes eponymous products primarily from treated merino wool.  SmartWool claims that this proprietary treatment makes its products itch-free and resistant to shrinking.  SmartWool is also claimed to have moisture-wicking performance and odor-reducing, anti-microbial properties; it is thus marketed

---

## Tomy
Tomy Company, Ltd. (株式会社タカラトミー , Kabushikigaisha takaratomī , Takara Tomy) is a Japanese entertainment company that makes children's toys and merchandise.  It was created from a merger on 1 March 2006 of two companies: Tomy (founded in 1924 as Tomiyama, changing the name to Tomy in 1963) and long-time rival Takara (founded in 1955).  The company has its headquarters in Katsushika, Tokyo.

---

Nivea (] ) is a German personal care brand that specializes in skin- and body-care.  It is owned by the Hamburg-based company Beiersdorf Global AG.  The company was founded on March 28, 1882, by pharmacist Paul Carl Beiersdorf.  In 1890, it was sold to Oscar Troplowitz.  Troplowitz kept working with his scientific consultant Paul Gerson Unna and the German chemist Isaac Lifschütz on a new skin care cream.  In 1900, Lifschütz developed a water-in-oil emulsion as a skin cream with Eucerit, the

LifeGem is a company based in Chicago that makes synthetic diamonds from human or animal remains.  Established as the International Research & Recovery Corporation, LifeGem was the first U.S. company to develop a way to extract carbon from human remains.  According to Dean VandenBiesen, speaking on ""The Stan and Terry Show"" on May 7, 2007, the company is able to create a diamond from a lock of hair.  The company was founded in 2001 by Greg Herro, Rusty VandenBiesen, and Dean VandenBiesen, and",generation,high,substring,True,True,True,recursive,500,100,30,ollama,mxbai-embed-large,1024,hybrid,5,8,2253,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,Which American actor starred in The Birds II: Land's End?,James Naughton,The American actor who starred in *The Birds II: Land's End* is Brad Johnson.,0.0,False,5.0,5.0,5.0,5.0,2295.0435999955516,5.0,5.0,5.0,5.0,1195.7153999974253,5.0,1064.47830000252,3490.758999992977,4555.237299995497,"---

## The Birds II: Land's End
The Birds II: Land's End is a 1994 American made-for-television horror film and a sequel to Alfred Hitchcock's 1963 classic ""The Birds"" starring Brad Johnson, Chelsea Field, James Naughton and Tippi Hedren in a minor role different from the one she played in the original Hitchcock film.  The original music score was composed by Ron Ramin.  ""The Birds II: Land's End"" premiered on Showtime on March 14, 1994.

---

Philip Charles Anglim (born February 11, 1953) is an American actor.  He is best known for his performance as Joseph Merrick in the stage and television versions of ""The Elephant Man"", a role for which he received a Best Actor nomination in the 1979 Tony Awards.  Other notable roles include ""Macbeth"" on Broadway and Dane O'Neill, the ill-fated love child who grew up to follow in his unknown father's footsteps on the path to the priesthood, in the television mini-series ""The Thorn Birds"".  He

---

## Danny McBride
Daniel Richard McBride (born December 29, 1976) is an American actor, writer, and comedian.  He is best known for starring in the HBO comedies ""Eastbound & Down"" and ""Vice Principals"", both of which he co-created with frequent collaborator Jody Hill.  He has also starred in comedy films, such as ""The Foot Fist Way"" (2006), ""Hot Rod"" (2007), ""Pineapple Express"" (2008), ""Tropic Thunder"" (2008), ""Land of the Lost"" (2009), ""Your Highness"" (2011), and ""This Is the End"" (2013).

---

## Brent Sexton
Brent Sexton (born August 12, 1967) is an American actor best known for his roles in the television series ""Bosch"", ""The Killing"", ""Life"", and ""Deadwood"".  He has also guest starred in several other television series, such as ""Justified"", ""That's Life"", ""Birds of Prey"", """", and ""Judging Amy"".  He has also appeared in several motion pictures, such as ""In the Valley of Elah"", ""Flightplan"", ""Radio"", and ""A.I. Artificial Intelligence"".

---

---

## John Furey
John Furey (born April 13, 1951) is an American actor who has starred in film and on television.  His film credits include ""Friday the 13th Part 2"" (1981), ""Black Thunder"" (1998) and ""Land of the Free"" (1998).  Outside of film, Furey has starred on several television series such as ""Queer as Folk"" (2001-05)

---",generation,high,substring,True,True,True,recursive,500,100,18,ollama,mxbai-embed-large,1024,hybrid,5,7,2242,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
multi_query,qwen3.5:2b,What nationality was the actor who played in The Hit and had a career that lasted more than 50 years?,English,"The actor is John Hurt. He appeared in *The Hit* (1984) and had a screen and stage career spanned more than 50 years. According to the text, he was born on 22 January 1940, making him English.",0.0,True,5.0,5.0,4.0,4.666666666666667,2400.4092999966815,5.0,5.0,5.0,5.0,1676.6322999901604,4.833333333333334,1371.2945000006584,4077.041599986842,5448.3360999875,"---

## John Hurt
Sir John Vincent Hurt, {'1': "", '2': "", '3': "", '4': ""} (22 January 1940 – 25 January 2017) was an English actor whose screen and stage career spanned more than 50 years.  Hurt was regarded as one of Britain's finest actors; director David Lynch described him as ""simply the greatest actor in the world"".

---

Sir Ralph Richardson (1902–1983) was an English actor who appeared on radio, film, television and stage.  Described by ""The Guardian"" as ""indisputably our most poetic actor"", and by the director David Ayliff as ""a natural actor ... [who] couldn't stop being a perfect actor"", Richardson's career lasted over 50 years.  He was—in the words of his biographer, Sheridan Morley—one ""of the three great actor knights of the mid-twentieth century"", alongside Laurence Olivier and John Gielgud.

## The Hit (1984 film)
The Hit is a 1984 British road crime film directed by Stephen Frears and starring John Hurt, Terence Stamp, Laura del Sol and Tim Roth.  The film was Stamp's first starring role in over a decade and Roth won an Evening Standard award as an apprentice hit man.

---

---

## Glenn Ford
Gwyllyn Samuel Newton ""Glenn"" Ford (May 1, 1916 – August 30, 2006) was a Canadian-born actor who held dual Canadian and American citizenship.  His career lasted more than 50 years.  Although he played many different roles, Ford was best known for playing ordinary men in unusual circumstances.  He was most prominent during Hollywood's Golden Age.

---

---

## Timo Salminen
Timo Salminen (11 July 1952 in Helsinki) is a Finnish cinematographer best known for his artistic work in Aki Kaurismäki's films.  Salminen's father Ville Salminen was a famed Finnish film actor, director, writer and producer whose career began in the 1930s and lasted until the 1980s.  His older step brother Ville-Veikko Salminen was a comedic actor whose career also lasted over 50 years.

---",none,n/a,substring,True,True,True,recursive,500,100,26,ollama,mxbai-embed-large,1024,hybrid,5,6,1898,,,ollama,local,qwen3.5:2b,Q8_0,hotpotqa,42
